document_id,authority,original_filename,original_stem,original_extension,original_relative_path
AP_024,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collecief%20winkelverbod%20winkelgebied%20Veenendaal.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collecief%20winkelverbod%20winkelgebied%20Veenendaal,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collecief%20winkelverbod%20winkelgebied%20Veenendaal.md
AP_025,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Rotterdam.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Rotterdam,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Binnenstad%20Rotterdam.md
AP_026,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Stadcentrum%20Suydersee.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Stadcentrum%20Suydersee,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-02_Besluit%20vergunning%20collectief%20winkelverbod%20Stadcentrum%20Suydersee.md
AP_027,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20Schijndel.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20Schijndel,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20Schijndel.md
AP_028,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Enschede.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Enschede,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-03_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Enschede.md
AP_029,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg%202.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg%202,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Spakenburg%202.md
AP_030,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Supermarkten%20Hengelo.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Supermarkten%20Hengelo,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-04_Besluit%20vergunning%20collectief%20winkelverbod%20Supermarkten%20Hengelo.md
AP_031,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20Den%20Helder.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20Den%20Helder,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20Den%20Helder.md
AP_032,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Hulst.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Hulst,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-05_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Hulst.md
AP_033,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20op%20bezwaar%20boete%20AS%20Watson%20-%20Kruidvat.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20op%20bezwaar%20boete%20AS%20Watson%20-%20Kruidvat,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20op%20bezwaar%20boete%20AS%20Watson%20-%20Kruidvat.md
AP_034,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tilburg%202.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tilburg%202,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-06_Besluit%20vergunning%20collectief%20winkelverbod%20binnenstad%20Tilburg%202.md
AP_035,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20boete%20Stichting%20Oud%20Lemmer.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20boete%20Stichting%20Oud%20Lemmer,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20boete%20Stichting%20Oud%20Lemmer.md
AP_036,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20vergunning%20collectieve%20horecaontzegging%20Oss.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20vergunning%20collectieve%20horecaontzegging%20Oss,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-07_Besluit%20vergunning%20collectieve%20horecaontzegging%20Oss.md
AP_037,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Deventer%202025.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Deventer%202025,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-08_Besluit%20vergunning%20collectieve%20horecaontzegging%20Deventer%202025.md
AP_038,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20Centrum%20Hoogeveen.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20Centrum%20Hoogeveen,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20Centrum%20Hoogeveen.md
AP_039,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20winkelgebied%20MIRO%20%28Enschede%29.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20winkelgebied%20MIRO%20%28Enschede%29,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_Besluit%20vergunning%20collectief%20winkelverbod%20winkelgebied%20MIRO%20%28Enschede%29.md
AP_040,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_boete_orthodontiepraktijk%200.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_boete_orthodontiepraktijk%200,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-09_boete_orthodontiepraktijk%200.md
AP_041,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20Binnenstad%20Tilburg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20Binnenstad%20Tilburg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20Binnenstad%20Tilburg.md
AP_042,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Centrum%20Hoensbroek.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Centrum%20Hoensbroek,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Centrum%20Hoensbroek.md
AP_043,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Winkelcentrum%20Donderberg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Winkelcentrum%20Donderberg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20bulkvergunningaanvraag%20CWV%20Winkelcentrum%20Donderberg.md
AP_044,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Harlingen_6.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Harlingen_6,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Harlingen_6.md
AP_045,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Leeuwarden_0.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Leeuwarden_0,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Leeuwarden_0.md
AP_046,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Veenendaal.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Veenendaal,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Besluit%20vergunning%20collectief%20winkelverbod%20Veenendaal.md
AP_047,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Wob%20besluit%20Extra%20handen%20voor%20de%20zorg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Wob%20besluit%20Extra%20handen%20voor%20de%20zorg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-10_Wob%20besluit%20Extra%20handen%20voor%20de%20zorg.md
AP_048,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-11_Besluit%20vergunning%20collectief%20winkelverbod%20Lunetten.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-11_Besluit%20vergunning%20collectief%20winkelverbod%20Lunetten,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_system_files_file=2025-11_Besluit%20vergunning%20collectief%20winkelverbod%20Lunetten.md
AP_049,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-04_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel_0.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-04_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel_0,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-04_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel_0.md
AP_050,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-08_Besluit%202023%20vergunning%20zwarte%20lijst%20Ugly%20Mugs_0.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-08_Besluit%202023%20vergunning%20zwarte%20lijst%20Ugly%20Mugs_0,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-08_Besluit%202023%20vergunning%20zwarte%20lijst%20Ugly%20Mugs_0.md
AP_051,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectief%20winkelverbod%20Breda.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectief%20winkelverbod%20Breda,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectief%20winkelverbod%20Breda.md
AP_052,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Leidsebuurt.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Leidsebuurt,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Leidsebuurt.md
AP_053,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-09_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort.md
AP_054,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Arnhem%2C%20Duiven%2C%20Oosterbeek%20en%20Velp.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Arnhem%2C%20Duiven%2C%20Oosterbeek%20en%20Velp,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectief%20winkelverbod%20supermarkten%20Arnhem%2C%20Duiven%2C%20Oosterbeek%20en%20Velp.md
AP_055,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectieve%20horecontzegging%20Alkmaar.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectieve%20horecontzegging%20Alkmaar,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Besluit%20vergunning%20collectieve%20horecontzegging%20Alkmaar.md
AP_056,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Boete%20Voorschoten%20afval.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Boete%20Voorschoten%20afval,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Boete%20Voorschoten%20afval.md
AP_057,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_stcrt-2023-29689.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_stcrt-2023-29689,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_stcrt-2023-29689.md
AP_058,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Woo-stukken%202023-223656.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Woo-stukken%202023-223656,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-11_Woo-stukken%202023-223656.md
AP_059,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Drachten.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Drachten,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Drachten.md
AP_060,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Edam-Volendam.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Edam-Volendam,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunning%20collectieve%20horecaontzegging%20Edam-Volendam.md
AP_061,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunningaanvraag%20horecagebied%20Hellendoorn.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunningaanvraag%20horecagebied%20Hellendoorn,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2023-12_Besluit%20vergunningaanvraag%20horecagebied%20Hellendoorn.md
AP_062,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-01_Besluit%20vergunningaanvraag%20horecagebied%20gemeente%20Helmond.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-01_Besluit%20vergunningaanvraag%20horecagebied%20gemeente%20Helmond,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-01_Besluit%20vergunningaanvraag%20horecagebied%20gemeente%20Helmond.md
AP_063,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-03_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort%202.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-03_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort%202,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_2024-03_Besluit%20vergunning%20collectieve%20horecaontzegging%20Zandvoort%202.md
AP_064,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_01_04122018_verwerkingsverbod_belastingdienst_-_openbare_versie.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_01_04122018_verwerkingsverbod_belastingdienst_-_openbare_versie,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_01_04122018_verwerkingsverbod_belastingdienst_-_openbare_versie.md
AP_065,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_20210512_boetebesluit_ap_locatefamily.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_20210512_boetebesluit_ap_locatefamily,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_20210512_boetebesluit_ap_locatefamily.md
AP_066,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_ap_invorderingsbeschikking_nationale_politie.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_ap_invorderingsbeschikking_nationale_politie,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_ap_invorderingsbeschikking_nationale_politie.md
AP_067,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_berisping_akwa_ggz.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_berisping_akwa_ggz,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_berisping_akwa_ggz.md
AP_068,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_beslissing_op_bezwaar_cameratoezicht_en_gerechtvaardigd_belang_openbare_versie.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_beslissing_op_bezwaar_cameratoezicht_en_gerechtvaardigd_belang_openbare_versie,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_beslissing_op_bezwaar_cameratoezicht_en_gerechtvaardigd_belang_openbare_versie.md
AP_069,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_afwijzen_vergunning_vodiom.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_afwijzen_vergunning_vodiom,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_afwijzen_vergunning_vodiom.md
AP_070,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_booking.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_booking,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_booking.md
AP_071,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_mobiele_camera-autos_rotterdam.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_mobiele_camera-autos_rotterdam,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_boete_mobiele_camera-autos_rotterdam.md
AP_072,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_menzis.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_menzis,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_menzis.md
AP_073,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_vgz.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_vgz,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_last_onder_dwangsom_vgz.md
AP_074,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_pifi_2021.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_pifi_2021,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_pifi_2021.md
AP_075,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_amsterdam_the_style_outlets.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_amsterdam_the_style_outlets,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_amsterdam_the_style_outlets.md
AP_076,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_centrum_ter_apel.md
AP_077,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_de_gaard_utrecht.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_de_gaard_utrecht,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_de_gaard_utrecht.md
